monthly_gross_income,statutory_deductions,monthly_net_income,declared_living_expenses,minimum_expense_norm,living_expenses_used,existing_debt_repayments,maintenance_obligations,discretionary_income_before_new_credit,requested_credit_amount,loan_term_months,annual_interest_rate_assumption,proposed_installment,remaining_after_proposed_credit,number_existing_credit_accounts,missed_payments_12m,arrears_amount,defaults_history,employment_months,income_variability_pct,savings_amount,credit_utilisation_pct,affordability_pass,synthetic_risk_probability,faircredit_readiness_score,credit_risk
21445.49,952.07,20493.42,4779.96,2535.47,4779.96,4273.01,2330.59,9109.86,46452.1,12,0.2245,4357.69,4752.17,1,3,0.0,0,35,1.8,11381.72,59.0,1,0.7363,26,1
20788.42,1089.73,19698.69,11130.43,2476.34,11130.43,2789.22,847.56,4931.48,6461.36,24,0.32,367.96,4563.52,0,1,5720.28,0,37,8.8,25161.17,54.7,1,0.4749,53,0
8950.06,366.22,8583.84,3870.0,1410.89,3870.0,1092.48,0.0,3621.36,19250.47,60,0.2083,518.96,3102.4,0,0,0.0,0,79,5.5,3903.28,48.3,1,0.3884,61,0
3596.95,65.84,3531.11,1121.17,988.79,1121.17,191.71,0.0,2218.23,2043.23,24,0.2265,106.66,2111.57,0,0,0.0,0,80,19.0,358.83,14.1,1,0.146,85,0
30589.79,2695.07,27894.72,7956.31,3313.74,7956.31,4991.04,0.0,14947.37,18560.94,12,0.2184,1735.74,13211.63,2,2,0.0,0,63,19.3,13394.94,55.0,1,0.4946,51,1
18020.05,776.0,17244.05,8510.58,2227.18,8510.58,3291.61,0.0,5441.86,32796.62,36,0.192,1205.53,4236.33,1,1,0.0,1,73,0.0,2456.75,45.0,1,0.5382,46,0
3808.1,121.72,3686.38,1698.77,1003.05,1698.77,236.65,293.62,1457.34,2932.07,6,0.201,517.73,939.61,0,2,0.0,0,42,12.7,479.75,39.8,1,0.5126,49,1
7177.25,99.62,7077.63,2300.01,1251.33,2300.01,813.02,0.0,3964.6,17003.21,24,0.2886,940.76,3023.84,0,1,0.0,0,100,11.6,10422.03,53.7,1,0.4127,59,1
29585.64,2759.59,26826.05,6307.49,3231.4,6307.49,4901.51,0.0,15617.05,27726.41,36,0.2875,1158.15,14458.9,0,2,0.0,1,41,2.1,13005.37,68.3,1,0.7087,29,1
18661.07,957.33,17703.74,5654.34,2284.88,5654.34,958.23,0.0,11091.17,23848.17,36,0.1455,821.42,10269.75,1,0,0.0,0,44,18.6,1600.44,12.9,1,0.144,86,0
45127.67,5848.21,39279.46,21302.99,4505.85,21302.99,7341.06,1298.84,9336.57,120000.0,18,0.2096,7827.05,1509.52,4,1,0.0,0,34,12.3,23604.51,27.2,1,0.6402,36,1
12561.7,429.99,12131.71,4736.64,1735.93,4736.64,1838.5,0.0,5556.57,33708.65,36,0.3001,1431.13,4125.44,0,0,0.0,0,93,14.5,4102.38,56.4,1,0.4871,51,0
5026.04,227.7,4798.34,2652.63,1085.26,2652.63,346.25,0.0,1799.46,8862.71,18,0.1769,564.17,1235.29,0,0,0.0,0,28,17.1,869.49,29.9,1,0.2644,74,0
11981.16,380.78,11600.38,5290.19,1683.68,5290.19,2045.5,0.0,4264.69,13552.7,12,0.1491,1222.66,3042.03,1,1,0.0,0,35,22.6,23459.1,85.6,1,0.6931,31,1
6680.42,78.54,6601.88,3249.03,1206.62,3249.03,1204.85,0.0,2148.0,12447.5,48,0.2206,392.57,1755.43,0,0,0.0,0,52,12.7,1937.57,64.1,1,0.5082,49,0
18508.23,1039.22,17469.01,5561.42,2271.12,5561.42,1994.61,0.0,9912.98,50084.01,48,0.2176,1571.43,8341.55,1,1,0.0,0,24,13.1,877.74,34.7,1,0.4344,57,1
16423.21,1042.4,15380.81,8409.04,2083.47,8409.04,3065.58,0.0,3906.19,20519.8,12,0.228,1928.43,1977.76,2,2,0.0,0,72,10.4,12339.24,69.7,1,0.6001,40,0
3764.23,117.4,3646.83,1342.92,1000.09,1342.92,454.09,317.09,1532.73,8113.15,60,0.2783,251.8,1280.93,0,1,2826.35,0,4,15.7,827.67,38.6,1,0.4349,57,1
30693.96,2890.03,27803.93,14880.65,3322.28,14880.65,2944.94,0.0,9978.34,12502.29,24,0.2637,675.87,9302.47,0,0,0.0,0,17,3.0,30382.74,54.9,1,0.2286,77,0
11811.71,579.85,11231.86,3965.82,1668.43,3965.82,1034.04,0.0,6232.0,14546.23,12,0.2418,1376.76,4855.24,1,0,0.0,0,58,5.7,8536.23,42.8,1,0.1366,86,0
3073.4,41.67,3031.73,758.23,953.45,953.45,223.8,0.0,1854.48,4628.1,12,0.1892,426.32,1428.16,0,3,2130.53,0,19,4.9,355.37,31.9,1,0.5469,45,1
9571.23,418.46,9152.77,2960.77,1466.79,2960.77,1122.89,477.86,4591.25,4004.36,36,0.2494,159.08,4432.17,1,2,3326.46,0,12,2.2,4765.54,37.3,1,0.4026,60,0
43424.3,4840.15,38584.15,20615.05,4366.17,20615.05,5174.88,2857.16,9937.06,58714.77,12,0.2581,5603.69,4333.37,4,1,0.0,0,34,23.1,5530.07,21.0,1,0.4265,57,0
42784.01,4365.15,38418.86,17431.79,4313.67,17431.79,7336.76,0.0,13650.31,22481.95,60,0.2078,605.48,13044.83,2,2,0.0,0,30,11.5,19659.97,63.2,1,0.4111,59,0
15705.67,806.42,14899.25,3426.05,2018.89,3426.05,1309.34,0.0,10163.86,37593.93,6,0.3053,6835.31,3328.55,0,0,0.0,0,67,8.9,11711.35,33.6,1,0.2939,71,1
74970.63,13447.64,61522.99,19571.68,6590.9,19571.68,16819.31,2784.02,22347.98,118546.93,36,0.1668,4207.39,18140.59,3,0,0.0,0,76,9.3,48863.98,78.0,1,0.2672,73,0
25835.01,2221.73,23613.28,10801.37,2923.85,10801.37,1941.76,0.0,10870.15,72552.04,12,0.1392,6511.48,4358.67,2,1,0.0,0,26,17.3,30081.91,13.9,1,0.3714,63,0
47026.81,5328.62,41698.19,14212.73,4661.58,14212.73,8568.78,0.0,18916.68,39612.15,18,0.1873,2541.28,16375.4,4,1,0.0,0,42,12.0,16675.93,47.4,1,0.3886,61,1
44733.88,4822.24,39911.64,12884.14,4473.56,12884.14,10841.78,317.23,15868.49,95385.08,36,0.2022,3555.65,12312.84,3,2,12356.73,0,36,24.2,45768.34,84.1,1,0.7127,29,0
11327.54,373.06,10954.48,5597.26,1624.86,5597.26,870.79,0.0,4486.43,20178.28,12,0.1963,1865.62,2620.81,0,0,0.0,0,36,1.7,11253.06,25.9,1,0.2636,74,0
15505.09,1055.58,14449.51,5379.44,2000.84,5379.44,2023.56,1092.57,5953.94,5913.99,60,0.32,198.67,5755.27,0,2,5967.82,1,18,24.2,3116.35,64.2,1,0.7083,29,0
20436.31,1094.02,19342.29,5336.58,2444.65,5336.58,2162.2,0.0,11843.51,35958.59,24,0.2875,1987.46,9856.05,1,3,0.0,0,30,2.9,1892.84,52.1,1,0.6691,33,0
17580.35,1171.65,16408.7,6618.81,2187.61,6618.81,1020.71,1435.36,7333.82,8354.2,60,0.3032,271.93,7061.89,1,0,0.0,0,35,8.6,11285.62,15.5,1,0.1156,88,0
11770.42,359.95,11410.47,4966.11,1664.72,4966.11,1846.24,0.0,4598.12,7709.85,60,0.2887,244.12,4354.0,1,0,0.0,0,105,12.9,8522.89,53.9,1,0.2135,79,0
17535.43,1028.35,16507.08,6709.78,2183.57,6709.78,2907.04,0.0,6890.26,38700.6,24,0.2574,2079.95,4810.31,1,0,0.0,0,16,11.2,10178.31,66.8,1,0.5058,49,1
57701.98,8341.94,49360.04,13192.59,5425.26,13192.59,6840.21,0.0,29327.24,16037.88,24,0.1503,777.89,28549.35,3,0,0.0,0,24,21.5,45587.76,35.1,1,0.1733,83,1
8974.8,422.52,8552.28,2822.02,1413.11,2822.02,1146.35,0.0,4583.91,6114.24,12,0.1454,550.55,4033.36,0,0,0.0,1,43,15.3,6813.15,31.9,1,0.4047,60,1
77549.18,15237.79,62311.39,25754.75,6764.95,25754.75,11459.31,883.25,24214.08,87551.76,24,0.3095,4938.31,19275.77,3,0,0.0,0,13,2.5,11138.99,19.1,1,0.2036,80,0
11997.84,506.48,11491.36,3254.87,1685.19,3254.87,1213.95,0.0,7022.54,22542.01,24,0.2026,1150.17,5872.37,1,0,0.0,0,34,0.0,23590.79,20.5,1,0.2301,77,0
10371.31,336.51,10034.8,2404.5,1538.8,2404.5,1357.7,0.0,6272.6,28620.69,36,0.2547,1145.1,5127.5,1,2,0.0,1,92,23.0,165.72,54.5,1,0.7017,30,0
2685.89,99.8,2586.09,709.45,927.3,927.3,259.41,0.0,1399.38,2516.67,12,0.2594,240.35,1159.03,0,2,0.0,0,16,20.8,448.95,40.5,1,0.465,54,1
44901.68,4823.08,40078.6,19096.81,4487.32,19096.81,8098.95,0.0,12882.84,116467.4,36,0.32,5072.67,7810.17,4,0,0.0,0,25,0.9,92832.9,40.2,1,0.1707,83,0
14069.43,327.47,13741.96,3574.0,1871.63,3574.0,923.32,0.0,9244.64,12938.89,24,0.2407,684.55,8560.09,0,1,0.0,0,22,6.4,21097.7,17.6,1,0.172,83,0
8666.7,134.17,8532.53,4234.82,1385.38,4234.82,747.66,0.0,3550.05,11686.57,18,0.1977,755.58,2794.47,0,1,0.0,0,15,16.3,5177.6,29.7,1,0.3797,62,0
24504.23,1292.81,23211.42,13289.64,2810.76,13289.64,3699.46,0.0,6222.32,12393.41,48,0.2935,441.58,5780.74,2,1,0.0,0,31,5.0,21738.66,72.0,1,0.4715,53,0
9584.6,402.97,9181.63,3103.66,1467.99,3103.66,2027.5,0.0,4050.47,27165.12,12,0.1891,2502.3,1548.17,1,1,0.0,0,5,21.6,1160.84,74.7,1,0.7649,24,1
6359.9,325.22,6034.68,2584.38,1177.77,2584.38,960.78,304.46,2185.06,2586.56,48,0.2265,82.41,2102.65,1,2,0.0,0,19,12.7,3583.01,48.6,1,0.4507,55,0
45229.78,4256.39,40973.39,18351.33,4514.22,18351.33,13990.64,0.0,8631.42,70738.74,48,0.222,2236.27,6395.15,6,1,0.0,0,74,3.2,7487.91,67.9,1,0.6338,37,1
14911.04,596.12,14314.92,4156.75,1947.37,4156.75,617.27,0.0,9540.9,32745.94,12,0.2026,3037.5,6503.4,0,0,0.0,0,17,18.8,32412.57,21.6,1,0.2091,79,0
17279.42,931.45,16347.97,5664.64,2160.53,5664.64,1798.24,0.0,8885.09,31314.43,24,0.2599,1686.9,7198.19,0,1,0.0,0,37,29.0,11294.61,42.2,1,0.5139,49,0
14472.66,901.57,13571.09,7294.21,1907.92,7294.21,792.02,0.0,5484.86,22596.92,36,0.3165,979.82,4505.04,1,0,0.0,0,63,10.4,5237.45,30.3,1,0.2385,76,0
75470.13,13068.02,62402.11,20146.71,6624.61,20146.71,25066.99,0.0,17188.41,22447.1,60,0.2204,620.42,16567.99,6,0,0.0,0,40,0.0,113129.04,82.2,1,0.3858,61,0
5077.23,162.87,4914.36,2015.08,1088.71,2015.08,888.33,0.0,2010.95,10466.52,36,0.2313,405.86,1605.09,1,1,0.0,0,25,17.2,3048.57,73.7,1,0.6881,31,1
6797.53,186.62,6610.91,2515.64,1217.16,2515.64,612.07,0.0,3483.2,7889.22,48,0.1789,231.28,3251.92,0,0,1446.83,0,49,8.1,3311.52,29.9,1,0.1892,81,1
4097.04,205.2,3891.84,659.46,1022.55,1022.55,251.91,0.0,2617.38,4979.63,18,0.21,324.89,2292.49,0,1,0.0,0,39,0.0,7709.68,41.2,1,0.244,76,0
21140.86,1330.93,19809.93,8135.0,2508.06,8135.0,1380.4,1304.92,8989.61,19393.19,18,0.1703,1228.49,7761.12,1,1,13108.62,0,80,0.0,6726.87,21.5,1,0.2906,71,0
17669.67,1014.77,16654.9,8498.82,2195.65,8498.82,1403.92,0.0,6752.16,31006.57,48,0.1395,846.52,5905.64,0,1,0.0,0,57,19.9,4512.75,37.6,1,0.3369,66,1
17377.45,939.65,16437.8,4260.23,2169.35,4260.23,1746.51,0.0,10431.06,16948.37,36,0.1618,597.39,9833.67,0,2,0.0,0,59,8.5,1633.77,43.2,1,0.4232,58,1
8044.8,229.69,7815.11,1844.6,1329.41,1844.6,1437.05,258.11,4275.35,11335.84,48,0.2569,380.21,3895.14,1,1,0.0,0,39,11.7,1809.35,69.3,1,0.4877,51,1
2340.04,69.37,2270.67,782.87,903.95,903.95,350.3,0.0,1016.42,3822.22,36,0.1883,139.78,876.64,0,2,0.0,0,54,10.3,691.89,51.1,1,0.3224,68,0
23376.23,1281.89,22094.34,9822.8,2709.24,9822.8,3674.54,0.0,8597.0,11297.7,18,0.2492,758.66,7838.34,3,2,0.0,0,145,15.5,6135.19,39.2,1,0.3761,62,1
52546.67,5810.77,46735.9,20845.22,5077.28,20845.22,13625.51,0.0,12265.17,96919.07,36,0.2115,3659.05,8606.12,5,2,3860.98,1,35,8.5,6631.98,71.8,1,0.9034,10,1
6596.37,184.76,6411.61,2201.76,1199.05,2201.76,653.11,0.0,3556.74,10465.35,60,0.2458,304.57,3252.17,0,0,0.0,0,42,5.9,4923.31,25.3,1,0.109,89,0
8598.25,361.74,8236.51,4257.21,1379.22,4257.21,885.46,0.0,3093.84,18855.19,36,0.2286,728.47,2365.37,0,0,0.0,0,68,10.9,4515.68,54.3,1,0.2449,76,0
9605.61,291.29,9314.32,5150.66,1469.88,5150.66,1579.93,0.0,2583.73,6243.88,60,0.2677,189.79,2393.94,1,0,0.0,0,48,5.8,3669.01,57.0,1,0.3769,62,1
9590.56,364.1,9226.46,2720.53,1468.53,2720.53,1739.3,845.9,3920.73,26354.95,18,0.2627,1787.25,2133.48,2,2,0.0,0,43,26.3,853.02,75.3,1,0.7083,29,0
11256.35,310.19,10946.16,5599.38,1618.45,5599.38,1410.07,704.46,3232.25,21223.42,12,0.2042,1970.28,1261.97,1,0,0.0,0,37,18.7,1457.12,55.0,1,0.4714,53,0
11764.23,605.95,11158.28,4594.9,1664.16,4594.9,2888.79,0.0,3674.59,5821.19,24,0.1956,295.01,3379.58,3,0,0.0,0,30,22.0,3682.44,61.3,1,0.3646,64,1
21873.24,1523.26,20349.98,6340.93,2573.97,6340.93,2213.7,0.0,11795.35,35640.15,24,0.2562,1913.33,9882.02,0,1,3536.45,0,56,9.7,1414.39,33.1,1,0.1751,82,0
11234.87,448.43,10786.44,2746.37,1616.52,2746.37,1523.03,0.0,6517.04,21263.86,48,0.2007,647.81,5869.23,0,3,0.0,0,35,13.6,3676.1,57.2,1,0.4939,51,1
9341.22,347.85,8993.37,2901.63,1446.09,2901.63,1222.22,0.0,4869.52,10163.59,12,0.2628,972.31,3897.21,2,0,0.0,0,48,18.0,7827.04,17.9,1,0.1735,83,0
1990.6,19.91,1970.69,757.57,880.37,880.37,238.01,0.0,852.31,3924.85,12,0.1835,360.49,491.82,0,0,0.0,0,15,20.2,4369.91,51.7,1,0.3399,66,0
39563.83,3503.44,36060.39,14669.73,4049.61,14669.73,6339.31,2399.28,12652.07,50772.92,18,0.2147,3324.27,9327.8,4,1,0.0,0,48,3.2,9334.8,27.0,1,0.4527,55,0
6440.35,180.0,6260.35,2368.77,1185.01,2368.77,494.28,0.0,3397.3,8234.93,48,0.2295,263.72,3133.58,0,1,1378.24,1,86,18.7,1022.68,37.6,1,0.5796,42,1
11604.16,529.92,11074.24,2415.94,1649.75,2415.94,1276.48,0.0,7381.82,18590.07,12,0.2708,1785.72,5596.1,1,1,0.0,0,8,12.1,25085.97,30.1,1,0.3458,65,1
3274.15,91.17,3182.98,452.8,967.01,967.01,97.35,0.0,2118.62,7965.36,36,0.223,305.44,1813.18,0,1,0.0,1,33,38.2,1004.0,7.4,1,0.3421,66,1
18758.38,987.42,17770.96,9541.82,2293.63,9541.82,2914.09,0.0,5315.05,23586.24,48,0.2108,731.44,4583.61,4,1,11790.77,0,17,7.7,6776.08,24.2,1,0.457,54,0
49834.52,6582.63,43251.89,23782.35,4891.81,23782.35,12995.38,0.0,6474.16,91154.92,24,0.2557,4891.24,1582.92,4,1,1870.45,1,31,19.8,29594.45,54.6,1,0.8486,15,1
2216.92,75.56,2141.36,400.0,895.64,895.64,527.01,0.0,718.71,1058.19,24,0.1997,53.84,664.87,1,0,0.0,0,30,2.4,758.85,98.0,1,0.5396,46,1
1326.29,22.59,1303.7,400.0,835.52,835.52,83.57,0.0,384.61,1370.86,36,0.2462,54.23,330.38,0,1,0.0,0,20,13.0,425.08,36.2,1,0.285,72,0
1395.99,29.55,1366.44,400.0,840.23,840.23,257.57,334.69,-66.05,1083.42,24,0.2422,57.4,-123.45,1,1,0.0,0,30,5.8,386.99,55.9,0,0.9842,2,1
18091.68,953.85,17137.83,8197.62,2233.63,8197.62,1760.66,0.0,7179.55,20296.7,18,0.2881,1402.05,5777.5,1,3,9320.26,0,86,30.6,12510.23,39.2,1,0.5099,49,0
29478.8,2316.75,27162.05,6753.6,3222.64,6753.6,3363.51,0.0,17044.94,63403.87,24,0.2133,3268.3,13776.64,1,0,0.0,0,70,18.3,8964.2,40.0,1,0.2681,73,0
6224.02,189.14,6034.88,1954.96,1166.12,1954.96,268.87,0.0,3811.05,12889.37,36,0.2293,498.48,3312.57,0,1,0.0,0,90,4.6,4939.7,12.5,1,0.2445,76,0
6059.99,274.91,5785.08,2654.11,1155.05,2654.11,1071.92,0.0,2059.05,2718.61,36,0.2045,101.66,1957.39,0,0,0.0,0,24,16.7,4944.75,75.3,1,0.4403,56,0
24478.72,1909.49,22569.23,12987.02,2808.46,12987.02,3180.74,0.0,6401.47,60784.58,24,0.2097,3122.44,3279.03,2,0,0.0,0,62,14.9,40544.78,21.6,1,0.1421,86,1
24434.01,1881.58,22552.43,5479.47,2804.44,5479.47,1184.0,0.0,15888.96,50199.33,36,0.2693,2047.55,13841.41,0,2,0.0,1,32,16.6,9449.45,31.4,1,0.5089,49,0
7222.99,190.35,7032.64,2329.95,1255.45,2329.95,1350.43,0.0,3352.26,9359.0,18,0.2092,610.29,2741.97,0,1,573.69,0,59,7.1,641.92,84.0,1,0.6142,39,1
9015.24,233.06,8782.18,2375.14,1416.75,2375.14,878.87,0.0,5528.17,11118.15,12,0.2039,1031.99,4496.18,0,1,0.0,0,2,15.5,2189.67,52.6,1,0.2991,70,1
9770.31,394.62,9375.69,3187.95,1484.71,3187.95,1718.39,0.0,4469.35,20613.48,12,0.2767,1985.99,2483.36,0,2,0.0,0,40,6.0,465.6,82.5,1,0.7095,29,1
26808.4,2316.67,24491.73,6399.01,3003.67,6399.01,2434.77,0.0,15657.95,36307.76,18,0.18,2316.65,13341.3,2,1,0.0,0,48,0.0,4783.81,28.5,1,0.1852,81,0
21162.02,1667.37,19494.65,10408.31,2509.96,10408.31,3501.84,0.0,5584.5,29907.72,18,0.207,1947.06,3637.44,1,3,0.0,0,30,14.1,11581.3,56.4,1,0.6563,34,1
21881.92,844.95,21036.97,9590.1,2574.75,9590.1,2636.41,0.0,8810.46,39278.21,12,0.12,3489.82,5320.64,0,1,4982.1,0,27,7.9,31741.67,67.1,1,0.3113,69,0
42604.19,5674.58,36929.61,22049.1,4298.92,22049.1,7866.3,0.0,7014.21,32657.28,60,0.202,868.83,6145.38,2,1,0.0,0,33,5.8,9492.77,55.4,1,0.3962,60,0
5093.05,154.7,4938.35,2054.97,1089.78,2054.97,437.64,0.0,2445.74,10913.76,48,0.1911,326.98,2118.76,0,1,0.0,0,6,12.3,3190.04,37.8,1,0.3053,69,0
10446.16,491.71,9954.45,4898.23,1545.53,4898.23,933.01,396.59,3726.62,29063.65,48,0.1907,870.11,2856.51,0,0,0.0,0,20,25.6,1451.12,26.4,1,0.2751,72,0
3841.04,38.41,3802.63,1231.05,1005.27,1231.05,334.14,0.0,2237.44,2223.81,24,0.2347,116.99,2120.45,0,0,0.0,0,16,16.1,1313.57,35.6,1,0.2533,75,0
32348.43,2710.72,29637.71,12289.89,3457.95,12289.89,4708.65,0.0,12639.17,63640.57,18,0.1901,4091.48,8547.69,1,1,0.0,0,79,6.7,17540.57,51.6,1,0.36,64,0
23688.21,1784.73,21903.48,5195.18,2737.32,5195.18,2065.24,0.0,14643.06,14489.33,24,0.2111,745.36,13897.7,2,1,0.0,0,47,13.5,15891.4,18.8,1,0.3217,68,0
6225.14,105.5,6119.64,1460.07,1166.2,1460.07,345.77,678.03,3635.77,12715.63,18,0.248,853.17,2782.6,0,0,0.0,0,77,11.3,2476.87,17.7,1,0.1834,82,0
4897.95,48.98,4848.97,1858.83,1076.61,1858.83,569.64,0.0,2420.5,11620.66,12,0.2552,1107.41,1313.09,1,0,0.0,0,4,23.7,557.26,64.8,1,0.614,39,0
24536.01,1774.79,22761.22,9920.02,2813.62,9920.02,4502.86,0.0,8338.34,15881.78,24,0.2068,813.57,7524.77,1,4,5127.05,0,23,17.1,21607.36,65.8,1,0.7368,26,0
13069.57,565.33,12504.24,6132.77,1781.64,6132.77,2595.41,1333.06,2443.0,24040.98,60,0.2003,637.31,1805.69,1,2,0.0,0,61,13.3,1403.4,55.8,1,0.6498,35,1
24965.4,2105.51,22859.89,11608.83,2852.27,11608.83,2684.19,0.0,8566.87,60974.92,36,0.1698,2173.43,6393.44,2,0,0.0,0,19,11.6,13235.45,18.6,1,0.2225,78,0
7075.39,204.95,6870.44,2916.95,1242.17,2916.95,1592.55,719.8,1641.14,13239.03,48,0.126,352.56,1288.58,1,2,0.0,1,67,23.5,6802.35,86.5,1,0.8204,18,1
40205.83,4124.54,36081.29,16182.03,4102.26,16182.03,5754.78,0.0,14144.48,105252.93,24,0.2113,5415.35,8729.13,4,0,0.0,0,24,21.3,9452.26,23.8,1,0.1537,85,0
21139.29,1447.69,19691.6,7588.15,2507.92,7588.15,3352.98,2518.72,6231.75,51631.52,18,0.2377,3438.01,2793.74,0,1,0.0,0,114,6.3,4710.89,67.3,1,0.4915,51,1
19705.68,1353.54,18352.14,7838.64,2378.89,7838.64,2508.77,0.0,8004.73,34757.84,36,0.1944,1281.86,6722.87,1,0,0.0,0,19,4.9,5036.63,40.1,1,0.3443,66,1
17371.17,801.32,16569.85,6566.5,2168.79,6566.5,3330.54,1314.98,5357.83,48839.1,24,0.2408,2584.23,2773.6,1,1,10755.3,1,97,15.3,28696.81,73.1,1,0.7999,20,1
34792.54,3513.65,31278.89,15967.01,3658.37,15967.01,6411.77,0.0,8900.11,40720.64,60,0.2707,1245.16,7654.95,0,0,0.0,0,49,13.6,110138.06,85.1,1,0.376,62,0
33338.1,2771.28,30566.82,15861.02,3539.1,15861.02,4429.02,1819.93,8456.85,19800.67,18,0.259,1339.18,7117.67,1,2,0.0,0,27,11.8,33039.57,48.4,1,0.5087,49,1
16373.07,838.07,15535.0,6190.09,2078.96,6190.09,2653.74,0.0,6691.17,23769.87,48,0.254,793.43,5897.74,0,2,5299.86,0,72,3.1,30232.99,82.0,1,0.5121,49,0
7254.61,273.27,6981.34,1510.34,1258.29,1510.34,946.41,309.91,4214.68,18674.22,18,0.2304,1236.85,2977.83,0,0,0.0,0,27,8.3,3786.93,68.2,1,0.5264,47,1
7327.12,289.94,7037.18,2955.23,1264.82,2955.23,776.98,0.0,3304.97,11776.28,48,0.23,377.42,2927.55,0,0,0.0,0,35,17.5,27789.4,26.0,1,0.2776,72,0
47331.22,5789.17,41542.05,22821.0,4686.54,22821.0,10337.85,0.0,8383.2,120000.0,48,0.2709,4119.69,4263.51,4,3,0.0,0,66,13.5,8809.4,52.1,1,0.7219,28,1
22454.73,1203.46,21251.27,11199.13,2626.31,11199.13,2617.15,0.0,7434.99,53810.56,60,0.1972,1417.42,6017.57,0,2,0.0,0,47,0.0,7737.03,56.7,1,0.3861,61,0
2927.82,29.28,2898.54,1128.87,943.63,1128.87,616.52,0.0,1153.15,3098.26,24,0.2348,163.0,990.15,1,2,0.0,1,2,14.2,1450.98,73.8,1,0.8515,15,1
1758.83,29.88,1728.95,1108.94,864.72,1108.94,372.53,315.89,-68.41,1000.0,12,0.12,88.85,-157.26,1,1,0.0,0,32,13.2,247.33,83.6,0,0.9821,2,1
28551.09,2498.94,26052.15,8440.6,3146.57,8440.6,5053.61,0.0,12557.94,15665.41,12,0.1895,1443.28,11114.66,2,0,0.0,0,16,7.5,20366.92,49.9,1,0.233,77,1
29724.64,2523.36,27201.28,14616.37,3242.8,14616.37,5402.62,0.0,7182.29,66038.41,48,0.2554,2209.59,4972.7,3,1,0.0,0,29,25.5,526.69,44.1,1,0.2574,74,0
65699.87,10640.75,55059.12,32482.02,5965.12,32482.02,20680.23,1193.6,703.27,18220.35,24,0.2076,934.16,-230.89,5,1,0.0,0,9,7.7,241408.77,72.2,0,0.9262,7,1
10322.57,388.54,9934.03,3715.6,1534.41,3715.6,951.36,0.0,5267.07,11067.81,36,0.2483,439.07,4828.0,1,2,7981.87,0,81,16.6,8376.3,31.8,1,0.2663,73,0
41696.02,4579.15,37116.87,21527.28,4224.45,21527.28,7683.82,2890.25,5015.52,32910.92,24,0.2697,1789.24,3226.28,3,1,0.0,0,11,9.8,28603.17,57.6,1,0.4595,54,0
44565.03,4594.75,39970.28,17526.28,4459.71,17526.28,4601.99,0.0,17842.01,44833.74,24,0.2698,2437.51,15404.5,1,2,0.0,0,35,17.1,16429.7,44.5,1,0.3826,62,0
5286.61,182.03,5104.58,2015.28,1102.85,2015.28,686.87,0.0,2402.43,14354.22,36,0.201,534.15,1868.28,0,1,0.0,0,61,20.8,1930.95,58.1,1,0.4116,59,0
4308.72,141.94,4166.78,2426.77,1036.84,2426.77,801.76,0.0,938.25,6252.25,36,0.2144,236.98,701.27,0,1,1955.16,0,19,15.0,1295.42,84.7,1,0.7084,29,1
74520.09,13070.19,61449.9,18656.15,6560.49,18656.15,14226.69,0.0,28567.06,120000.0,24,0.1511,5824.61,22742.45,4,2,0.0,0,23,14.9,12183.53,51.1,1,0.5393,46,0
2193.46,53.07,2140.39,400.0,894.06,894.06,505.94,0.0,740.39,5902.31,48,0.196,178.37,562.02,1,2,1149.77,0,102,6.4,398.84,93.1,1,0.732,27,0
20507.66,880.83,19626.83,5753.07,2451.07,5753.07,1261.68,0.0,12612.08,5297.73,24,0.2482,282.26,12329.82,0,0,0.0,0,22,10.1,20209.28,18.3,1,0.1353,86,0
14609.17,714.98,13894.19,5905.45,1920.21,5905.45,1396.63,0.0,6592.11,25322.23,24,0.1771,1260.59,5331.52,0,0,0.0,0,32,15.8,14019.09,23.2,1,0.2893,71,1
19928.84,1146.15,18782.69,8926.53,2398.98,8926.53,3458.45,0.0,6397.71,59414.52,36,0.2342,2313.07,4084.64,2,3,0.0,1,4,30.0,2921.14,33.3,1,0.8827,12,1
6375.62,265.34,6110.28,3234.52,1179.19,3234.52,330.57,0.0,2545.19,1811.15,36,0.2111,68.34,2476.85,1,0,3705.51,0,29,13.7,10039.33,12.3,1,0.2188,78,1
13835.16,601.15,13234.01,7233.42,1850.54,7233.42,1381.54,1644.61,2974.44,3498.7,36,0.1352,118.76,2855.68,1,1,0.0,0,54,14.8,4360.28,37.6,1,0.3093,69,0
5156.23,180.62,4975.61,1581.25,1094.05,1581.25,408.38,0.0,2985.98,4856.39,36,0.2648,196.91,2789.07,0,0,0.0,0,53,20.8,2885.74,48.5,1,0.3458,65,1
45805.36,5123.79,40681.57,19089.77,4561.42,19089.77,5174.85,0.0,16416.95,30734.85,18,0.2394,2049.23,14367.72,1,2,0.0,0,29,10.5,11240.3,40.4,1,0.5252,47,0
10448.1,158.03,10290.07,5124.93,1545.71,5124.93,1373.09,395.1,3396.95,21862.47,24,0.2655,1183.93,2213.02,1,2,0.0,0,29,14.3,1026.87,75.3,1,0.6268,37,0
18459.37,984.9,17474.47,5802.68,2266.72,5802.68,918.97,0.0,10752.82,11509.53,36,0.1801,416.16,10336.66,0,0,0.0,0,53,11.3,5260.06,31.2,1,0.2094,79,0
